order_id,client_id,service_id,gift_id,gift_cost,total_gifts,total_amount,fee,variable_cost,total_revenue,month,year,date
13453,289,2,20,267.52,63,16854,3370.8,5861,20224.8,1,2018,1-2018
13454,293,3,19,156.7,71,11126,2225.2,5652,13351.2,1,2019,1-2019
13455,393,1,22,244.74,50,12237,2447.4,6740,14684.4,5,2018,5-2018
13456,428,2,23,662.04,25,16551,3310.2,6036,19861.2,2,2018,2-2018
13457,359,1,15,244.08,78,19038,3807.6,5983,22845.6,9,2018,9-2018
13458,190,2,25,986.85,13,12829,2565.8,5959,15394.8,4,2019,4-2019
13459,341,1,14,1063.21,14,14885,2977,6496,17862,1,2019,1-2019
13460,129,1,16,1133.63,16,18138,3627.6,5662,21765.6,11,2019,11-2019
13461,337,3,19,343.48,33,11335,2267,4296,13602,5,2019,5-2019
13462,211,3,27,193.62,53,10262,2052.4,6742,12314.4,5,2019,5-2019
13463,151,1,17,216.64,69,14948,2989.6,4118,17937.6,6,2018,6-2018
13464,305,1,25,448.71,28,12564,2512.8,5717,15076.8,8,2019,8-2019
13465,341,2,12,170.25,67,11407,2281.4,6693,13688.4,8,2019,8-2019
13466,175,3,27,269.08,60,16145,3229,4575,19374,10,2019,10-2019
13467,161,2,21,673.45,20,13469,2693.8,6603,16162.8,2,2019,2-2019
13468,488,2,20,1551.67,12,18620,3724,4736,22344,4,2018,4-2018
13469,372,2,13,192.53,55,10589,2117.8,6136,12706.8,4,2019,4-2019
13470,184,3,25,423.76,38,16103,3220.6,5414,19323.6,4,2019,4-2019
13471,425,1,16,837.32,22,18421,3684.2,5609,22105.2,6,2019,6-2019
13472,330,2,25,289.58,57,16506,3301.2,6886,19807.2,10,2018,10-2018
13473,208,1,20,169.14,77,13024,2604.8,6692,15628.8,11,2019,11-2019
13474,339,2,17,1030.45,11,11335,2267,4606,13602,4,2018,4-2018
13475,258,2,24,348.87,39,13606,2721.2,4001,16327.2,5,2018,5-2018
13476,262,1,12,548.67,33,18106,3621.2,6719,21727.2,7,2019,7-2019
13477,342,1,14,268,67,17956,3591.2,4060,21547.2,10,2018,10-2018
13478,283,3,16,341.87,53,18119,3623.8,5718,21742.8,1,2018,1-2018
13479,189,1,19,668.72,25,16718,3343.6,6433,20061.6,7,2018,7-2018
13480,401,3,11,862.6,20,17252,3450.4,4057,20702.4,12,2018,12-2018
13481,377,3,23,328.82,49,16112,3222.4,5149,19334.4,6,2019,6-2019
13482,471,2,19,921.26,19,17504,3500.8,6257,21004.8,2,2018,2-2018
13483,224,2,21,610.53,19,11600,2320,5948,13920,2,2019,2-2019
13484,444,2,20,387.65,43,16669,3333.8,5845,20002.8,5,2019,5-2019
13485,150,3,14,402.65,31,12482,2496.4,4314,14978.4,3,2018,3-2018
13486,324,1,19,316.8,50,15840,3168,6368,19008,8,2019,8-2019
13487,517,2,12,229.73,55,12635,2527,6246,15162,7,2018,7-2018
13488,341,2,17,321.11,37,11881,2376.2,6073,14257.2,1,2018,1-2018
13489,421,3,26,151.58,67,10156,2031.2,6482,12187.2,12,2018,12-2018
13490,208,3,20,1041.47,17,17705,3541,6076,21246,5,2019,5-2019
13491,443,3,26,368,47,17296,3459.2,4092,20755.2,11,2018,11-2018
13492,276,2,11,748.73,26,19467,3893.4,4910,23360.4,6,2018,6-2018
13493,396,1,23,275.88,58,16001,3200.2,5468,19201.2,8,2018,8-2018
13494,307,1,18,1321.55,11,14537,2907.4,6036,17444.4,11,2018,11-2018
13495,515,1,12,313.04,54,16904,3380.8,5939,20284.8,10,2019,10-2019
13496,154,2,15,587.47,34,19974,3994.8,6560,23968.8,5,2019,5-2019
13497,285,1,17,287.1,63,18087,3617.4,4802,21704.4,12,2019,12-2019
13498,368,3,18,265.41,51,13536,2707.2,5675,16243.2,1,2019,1-2019
13499,174,2,23,409.53,32,13105,2621,4819,15726,7,2018,7-2018
13500,508,3,20,1441.18,11,15853,3170.6,5352,19023.6,7,2018,7-2018
13501,278,2,21,277.98,64,17791,3558.2,6766,21349.2,7,2018,7-2018
13502,124,1,15,234.84,76,17848,3569.6,4562,21417.6,2,2018,2-2018
13503,514,2,18,524.69,32,16790,3358,5199,20148,7,2019,7-2019
13504,386,1,22,229.67,46,10565,2113,4187,12678,12,2019,12-2019
13505,344,3,11,353.55,42,14849,2969.8,5340,17818.8,1,2018,1-2018
13506,182,2,12,199.74,61,12184,2436.8,4968,14620.8,12,2019,12-2019
13507,375,1,15,357.09,33,11784,2356.8,6535,14140.8,1,2018,1-2018
13508,442,3,17,583.71,34,19846,3969.2,4674,23815.2,3,2019,3-2019
13509,232,3,15,249.6,62,15475,3095,6965,18570,4,2019,4-2019
13510,207,2,12,168.03,61,10250,2050,4816,12300,12,2019,12-2019
13511,307,3,15,159.75,64,10224,2044.8,5212,12268.8,8,2019,8-2019
13512,489,2,13,239.68,53,12703,2540.6,4019,15243.6,1,2019,1-2019
13513,306,1,17,390.05,38,14822,2964.4,5881,17786.4,7,2018,7-2018
13514,525,1,14,332.39,38,12631,2526.2,6877,15157.2,8,2018,8-2018
13515,317,2,22,282.76,50,14138,2827.6,4055,16965.6,8,2019,8-2019
13516,140,2,15,299.1,51,15254,3050.8,5339,18304.8,9,2018,9-2018
13517,466,2,18,243.58,66,16076,3215.2,6156,19291.2,2,2019,2-2019
13518,182,3,15,356.97,35,12494,2498.8,5745,14992.8,9,2019,9-2019
13519,451,3,26,167.56,80,13405,2681,5407,16086,1,2018,1-2018
13520,236,1,25,451.98,40,18079,3615.8,5736,21694.8,5,2019,5-2019
13521,326,2,16,594.39,23,13671,2734.2,6379,16405.2,11,2018,11-2018
13522,518,1,21,339.26,54,18320,3664,4436,21984,5,2019,5-2019
13523,196,2,23,275.53,40,11021,2204.2,4848,13225.2,7,2019,7-2019
13524,203,3,21,129.53,78,10103,2020.6,5153,12123.6,12,2019,12-2019
13525,436,1,13,132.88,76,10099,2019.8,4076,12118.8,3,2019,3-2019
13526,153,3,14,1302.23,13,16929,3385.8,5219,20314.8,6,2018,6-2018
13527,301,1,27,444.09,34,15099,3019.8,6044,18118.8,12,2018,12-2018
13528,398,1,19,189.08,75,14181,2836.2,6957,17017.2,3,2019,3-2019
13529,114,1,12,407.15,41,16693,3338.6,4385,20031.6,9,2018,9-2018
13530,119,3,14,371.21,28,10394,2078.8,5093,12472.8,1,2018,1-2018
13531,479,3,21,893.88,16,14302,2860.4,4922,17162.4,2,2019,2-2019
13532,397,1,24,156.67,69,10810,2162,4028,12972,9,2018,9-2018
13533,122,2,25,239.89,74,17752,3550.4,4096,21302.4,3,2019,3-2019
13534,403,1,16,240.23,80,19218,3843.6,4902,23061.6,8,2018,8-2018
13535,355,3,23,1465.45,11,16120,3224,5521,19344,3,2018,3-2018
13536,157,3,22,212.95,58,12351,2470.2,5987,14821.2,4,2019,4-2019
13537,263,1,17,153.25,72,11034,2206.8,6143,13240.8,7,2019,7-2019
13538,311,2,12,266.86,74,19748,3949.6,5714,23697.6,5,2019,5-2019
13539,519,2,19,643.79,29,18670,3734,5285,22404,10,2019,10-2019
13540,492,1,22,758.4,20,15168,3033.6,5571,18201.6,1,2018,1-2018
13541,139,2,12,212.56,50,10628,2125.6,5012,12753.6,2,2018,2-2018
13542,365,2,25,258.38,50,12919,2583.8,5495,15502.8,3,2018,3-2018
13543,500,2,22,1742.09,11,19163,3832.6,5847,22995.6,4,2019,4-2019
13544,526,3,16,314,43,13502,2700.4,4658,16202.4,8,2019,8-2019
13545,305,1,22,181.93,71,12917,2583.4,6872,15500.4,4,2018,4-2018
13546,430,2,24,749.17,23,17231,3446.2,5548,20677.2,4,2019,4-2019
13547,219,3,18,652.79,29,18931,3786.2,5498,22717.2,4,2018,4-2018
13548,359,3,18,619.91,23,14258,2851.6,6959,17109.6,8,2019,8-2019
13549,266,3,16,368.92,37,13650,2730,6121,16380,2,2018,2-2018
13550,219,2,18,371.17,42,15589,3117.8,5570,18706.8,12,2019,12-2019
13551,467,1,18,685.52,23,15767,3153.4,6165,18920.4,9,2019,9-2019
13552,286,2,23,871.4,20,17428,3485.6,4619,20913.6,4,2019,4-2019
13553,243,1,27,200.05,76,15204,3040.8,4267,18244.8,1,2019,1-2019
13554,243,1,20,1048.71,14,14682,2936.4,4166,17618.4,7,2018,7-2018
13555,120,1,23,854.93,14,11969,2393.8,5375,14362.8,11,2018,11-2018
13556,174,2,11,219.94,54,11877,2375.4,6209,14252.4,2,2018,2-2018
13557,194,3,12,461.83,24,11084,2216.8,4851,13300.8,9,2019,9-2019
13558,494,3,24,458.88,33,15143,3028.6,6885,18171.6,2,2019,2-2019
13559,389,2,26,291.94,49,14305,2861,6813,17166,1,2018,1-2018
13560,453,2,13,250.69,62,15543,3108.6,4120,18651.6,1,2018,1-2018
13561,510,1,16,276.14,63,17397,3479.4,5325,20876.4,3,2019,3-2019
13562,436,1,26,341.68,53,18109,3621.8,4495,21730.8,1,2019,1-2019
13563,324,1,20,229.29,70,16050,3210,4718,19260,9,2018,9-2018
13564,308,3,26,184.73,64,11823,2364.6,5509,14187.6,11,2019,11-2019
13565,377,3,25,409.32,31,12689,2537.8,4246,15226.8,3,2019,3-2019
13566,504,3,12,184.28,57,10504,2100.8,5509,12604.8,7,2018,7-2018
13567,203,2,12,166.96,76,12689,2537.8,6580,15226.8,2,2019,2-2019
13568,436,2,19,241.22,74,17850,3570,4825,21420,1,2019,1-2019
13569,343,2,14,375,31,11625,2325,5806,13950,7,2019,7-2019
13570,275,1,26,173.36,77,13349,2669.8,5281,16018.8,9,2018,9-2018
13571,376,1,14,164.98,66,10889,2177.8,5062,13066.8,11,2019,11-2019
13572,478,2,27,196.2,80,15696,3139.2,4732,18835.2,7,2019,7-2019
13573,452,1,17,245.42,59,14480,2896,5481,17376,9,2018,9-2018
13574,268,1,15,237.49,65,15437,3087.4,5351,18524.4,11,2019,11-2019
13575,423,1,27,161.05,66,10629,2125.8,6739,12754.8,5,2018,5-2018
13576,179,1,21,430.07,45,19353,3870.6,4733,23223.6,3,2019,3-2019
13577,470,2,26,462.77,26,12032,2406.4,5737,14438.4,8,2019,8-2019
13578,406,3,18,416.74,38,15836,3167.2,6046,19003.2,1,2018,1-2018
13579,502,3,19,135.08,75,10131,2026.2,5557,12157.2,7,2019,7-2019
13580,266,1,11,254.73,51,12991,2598.2,6999,15589.2,4,2018,4-2018
13581,308,3,13,320.96,54,17332,3466.4,6958,20798.4,12,2018,12-2018
13582,422,1,24,885.53,17,15054,3010.8,6871,18064.8,2,2019,2-2019
13583,484,3,24,441.9,30,13257,2651.4,4586,15908.4,10,2018,10-2018
13584,322,3,25,336.73,41,13806,2761.2,4641,16567.2,11,2018,11-2018
13585,438,1,17,219.58,48,10540,2108,6156,12648,8,2018,8-2018
13586,301,2,21,141.87,76,10782,2156.4,5418,12938.4,4,2019,4-2019
13587,435,1,11,537.41,37,19884,3976.8,6632,23860.8,2,2018,2-2018
13588,167,3,16,296.05,56,16579,3315.8,4248,19894.8,8,2019,8-2019
13589,402,2,19,431.45,33,14238,2847.6,6599,17085.6,1,2019,1-2019
13590,134,1,20,169.89,66,11213,2242.6,6850,13455.6,8,2019,8-2019
13591,148,1,27,243.82,57,13898,2779.6,5993,16677.6,1,2019,1-2019
13592,345,3,16,226.83,71,16105,3221,5104,19326,6,2018,6-2018
13593,250,2,22,223.87,46,10298,2059.6,4287,12357.6,2,2018,2-2018
13594,435,1,21,202.34,73,14771,2954.2,4296,17725.2,1,2018,1-2018
13595,448,2,14,219.84,75,16488,3297.6,5939,19785.6,5,2018,5-2018
13596,215,3,17,364.43,42,15306,3061.2,4703,18367.2,1,2019,1-2019
13597,506,2,21,778.8,20,15576,3115.2,5027,18691.2,5,2018,5-2018
13598,180,3,19,368.88,52,19182,3836.4,6896,23018.4,6,2019,6-2019
13599,169,3,16,284.9,70,19943,3988.6,5509,23931.6,1,2018,1-2018
13600,201,1,11,296.64,47,13942,2788.4,4503,16730.4,3,2018,3-2018
13601,423,3,18,254.59,69,17567,3513.4,6239,21080.4,8,2018,8-2018
13602,361,3,16,237.01,70,16591,3318.2,5267,19909.2,7,2019,7-2019
13603,386,1,19,208.9,51,10654,2130.8,6395,12784.8,3,2019,3-2019
13604,395,1,18,146.32,71,10389,2077.8,6088,12466.8,2,2019,2-2019
13605,240,3,13,236.28,61,14413,2882.6,6990,17295.6,9,2019,9-2019
13606,222,3,18,181.77,65,11815,2363,6040,14178,8,2019,8-2019
13607,531,3,14,552.73,30,16582,3316.4,5035,19898.4,4,2018,4-2018
13608,356,3,23,400.39,33,13213,2642.6,6276,15855.6,4,2018,4-2018
13609,470,1,23,1047.17,12,12566,2513.2,5439,15079.2,2,2019,2-2019
13610,254,2,26,179.1,73,13074,2614.8,5528,15688.8,12,2018,12-2018
13611,491,2,21,211.54,59,12481,2496.2,6840,14977.2,11,2019,11-2019
13612,324,2,13,964.65,17,16399,3279.8,5563,19678.8,6,2019,6-2019
13613,131,1,20,291.56,52,15161,3032.2,5801,18193.2,9,2019,9-2019
13614,411,2,20,263.56,50,13178,2635.6,5284,15813.6,8,2019,8-2019
13615,490,2,23,133.97,77,10316,2063.2,4262,12379.2,3,2019,3-2019
13616,260,2,15,480.24,33,15848,3169.6,5716,19017.6,7,2019,7-2019
13617,433,2,22,1002.07,15,15031,3006.2,6207,18037.2,9,2019,9-2019
13618,455,2,12,1034.27,11,11377,2275.4,5072,13652.4,4,2018,4-2018
13619,221,3,15,1079.25,16,17268,3453.6,6096,20721.6,1,2018,1-2018
13620,296,3,22,238.36,64,15255,3051,4727,18306,2,2019,2-2019
13621,251,3,23,241.66,77,18608,3721.6,5221,22329.6,10,2019,10-2019
13622,143,3,25,357.65,54,19313,3862.6,6970,23175.6,3,2018,3-2018
13623,389,3,20,213.62,71,15167,3033.4,4019,18200.4,9,2018,9-2018
13624,286,1,27,279.1,63,17583,3516.6,6314,21099.6,1,2019,1-2019
13625,418,3,11,448.86,35,15710,3142,4472,18852,10,2018,10-2018
13626,288,3,23,262.35,65,17053,3410.6,6034,20463.6,12,2019,12-2019
13627,131,3,15,288,47,13536,2707.2,6444,16243.2,1,2019,1-2019
13628,330,1,27,710.35,17,12076,2415.2,6656,14491.2,9,2019,9-2019
13629,227,3,25,224.79,56,12588,2517.6,4663,15105.6,3,2018,3-2018
13630,290,2,20,221.17,75,16588,3317.6,5035,19905.6,7,2019,7-2019
13631,223,1,18,259.7,50,12985,2597,4612,15582,12,2018,12-2018
13632,410,1,21,320.98,41,13160,2632,5269,15792,6,2019,6-2019
13633,230,3,26,200.32,65,13021,2604.2,4760,15625.2,6,2019,6-2019
13634,336,2,12,401.06,31,12433,2486.6,6981,14919.6,3,2019,3-2019
13635,479,3,12,257.63,46,11851,2370.2,4637,14221.2,7,2018,7-2018
13636,160,3,22,486.9,40,19476,3895.2,6178,23371.2,5,2019,5-2019
13637,190,2,27,375.79,47,17662,3532.4,5741,21194.4,9,2019,9-2019
13638,482,2,20,305.89,65,19883,3976.6,5284,23859.6,4,2018,4-2018
13639,406,3,16,188.71,76,14342,2868.4,5814,17210.4,2,2018,2-2018
13640,258,3,14,319.03,40,12761,2552.2,4397,15313.2,4,2018,4-2018
13641,383,3,16,486.79,28,13630,2726,5617,16356,3,2018,3-2018
13642,201,2,26,387.98,40,15519,3103.8,5215,18622.8,9,2019,9-2019
13643,370,2,23,584.73,22,12864,2572.8,6140,15436.8,4,2018,4-2018
13644,181,1,21,182.18,80,14574,2914.8,6020,17488.8,5,2019,5-2019
13645,157,3,19,176.09,74,13031,2606.2,6511,15637.2,4,2019,4-2019
13646,286,2,23,810.95,22,17841,3568.2,6670,21409.2,8,2019,8-2019
13647,123,1,20,301.84,38,11470,2294,4808,13764,8,2018,8-2018
13648,519,1,19,176.42,71,12526,2505.2,6316,15031.2,2,2019,2-2019
13649,265,1,17,357.32,28,10005,2001,6014,12006,6,2019,6-2019
13650,158,1,25,746.71,21,15681,3136.2,5913,18817.2,11,2018,11-2018
13651,365,2,12,386.04,45,17372,3474.4,6551,20846.4,2,2018,2-2018
13652,388,1,16,200.27,71,14219,2843.8,4141,17062.8,4,2019,4-2019
13653,347,1,13,354.9,40,14196,2839.2,6391,17035.2,3,2019,3-2019
13654,489,2,15,454.24,29,13173,2634.6,5825,15807.6,10,2019,10-2019
13655,410,3,18,761.68,22,16757,3351.4,5622,20108.4,9,2018,9-2018
13656,254,1,16,689.47,19,13100,2620,6843,15720,8,2019,8-2019
13657,193,2,26,164.09,65,10666,2133.2,6463,12799.2,8,2018,8-2018
13658,381,1,25,379.36,33,12519,2503.8,5571,15022.8,8,2019,8-2019
13659,146,2,21,223.07,69,15392,3078.4,4112,18470.4,11,2018,11-2018
13660,264,1,13,370.19,31,11476,2295.2,6795,13771.2,11,2019,11-2019
13661,353,3,18,1625.18,11,17877,3575.4,6568,21452.4,12,2019,12-2019
13662,278,1,16,564.31,35,19751,3950.2,6796,23701.2,7,2018,7-2018
13663,196,3,27,152.76,74,11304,2260.8,6153,13564.8,2,2018,2-2018
13664,207,3,25,807.05,20,16141,3228.2,6296,19369.2,12,2018,12-2018
13665,217,2,24,397.79,47,18696,3739.2,5429,22435.2,8,2019,8-2019
13666,282,1,22,321.06,53,17016,3403.2,4135,20419.2,1,2019,1-2019
13667,498,3,17,245.07,55,13479,2695.8,6543,16174.8,5,2019,5-2019
13668,458,1,12,670.65,17,11401,2280.2,4372,13681.2,4,2018,4-2018
13669,509,1,19,777.65,23,17886,3577.2,5268,21463.2,1,2018,1-2018
13670,413,1,18,311.65,62,19322,3864.4,5688,23186.4,10,2018,10-2018
13671,435,3,16,227.98,48,10943,2188.6,4876,13131.6,10,2019,10-2019
13672,328,2,14,1073.47,17,18249,3649.8,6895,21898.8,6,2019,6-2019
13673,280,3,23,455.56,27,12300,2460,4201,14760,12,2018,12-2018
13674,479,3,12,240,52,12480,2496,4067,14976,8,2019,8-2019
13675,342,2,12,328.21,34,11159,2231.8,6005,13390.8,12,2018,12-2018
13676,359,3,26,397.24,45,17876,3575.2,5652,21451.2,3,2018,3-2018
13677,432,2,22,266.52,52,13859,2771.8,4068,16630.8,7,2019,7-2019
13678,202,2,27,756.79,24,18163,3632.6,6518,21795.6,5,2019,5-2019
13679,352,1,20,445.94,35,15608,3121.6,5091,18729.6,1,2019,1-2019
13680,338,1,22,588.32,28,16473,3294.6,5534,19767.6,10,2018,10-2018
13681,486,1,18,495.5,40,19820,3964,5364,23784,11,2019,11-2019
13682,233,3,26,558.66,35,19553,3910.6,5561,23463.6,9,2018,9-2018
13683,189,2,17,234.44,55,12894,2578.8,6707,15472.8,2,2018,2-2018
13684,406,2,20,620.18,17,10543,2108.6,4929,12651.6,1,2018,1-2018
13685,181,1,23,180,69,12420,2484,6592,14904,8,2018,8-2018
13686,460,2,19,319.33,43,13731,2746.2,4863,16477.2,8,2018,8-2018
13687,528,2,18,331.09,34,11257,2251.4,5142,13508.4,10,2018,10-2018
13688,417,3,18,758.67,18,13656,2731.2,4912,16387.2,8,2019,8-2019
13689,219,1,18,658.58,26,17123,3424.6,4156,20547.6,12,2019,12-2019
13690,474,3,25,196.15,80,15692,3138.4,6532,18830.4,12,2018,12-2018
13691,227,2,25,137.64,78,10736,2147.2,4273,12883.2,8,2018,8-2018
13692,290,3,24,589.25,20,11785,2357,5524,14142,12,2019,12-2019
13693,266,3,12,419.46,39,16359,3271.8,5798,19630.8,2,2018,2-2018
13694,274,2,17,1131.73,15,16976,3395.2,5381,20371.2,3,2019,3-2019
13695,198,1,15,251.82,67,16872,3374.4,6597,20246.4,9,2018,9-2018
13696,294,1,14,230.48,62,14290,2858,5660,17148,5,2019,5-2019
13697,303,2,24,205.43,51,10477,2095.4,4658,12572.4,4,2019,4-2019
13698,185,1,13,273.42,62,16952,3390.4,5071,20342.4,11,2018,11-2018
13699,194,2,13,781.16,25,19529,3905.8,6136,23434.8,7,2019,7-2019
13700,213,3,14,234.99,77,18094,3618.8,4858,21712.8,5,2019,5-2019
13701,497,2,19,1170.71,14,16390,3278,5231,19668,1,2018,1-2018
13702,175,1,24,453.13,39,17672,3534.4,5941,21206.4,8,2018,8-2018
13703,126,1,25,760,23,17480,3496,4683,20976,9,2019,9-2019
13704,141,2,20,260.95,43,11221,2244.2,5521,13465.2,8,2018,8-2018
13705,219,3,16,345.11,57,19671,3934.2,4465,23605.2,12,2018,12-2018
13706,478,3,24,217.27,78,16947,3389.4,5923,20336.4,7,2019,7-2019
13707,202,3,13,292.07,56,16356,3271.2,4676,19627.2,4,2018,4-2018
13708,145,2,22,170.53,66,11255,2251,6566,13506,3,2019,3-2019
13709,202,1,15,586.96,28,16435,3287,4634,19722,5,2018,5-2018
13710,371,2,24,952.92,12,11435,2287,6650,13722,3,2018,3-2018
13711,112,1,22,602.32,22,13251,2650.2,4340,15901.2,2,2018,2-2018
13712,302,3,13,299.2,60,17952,3590.4,6497,21542.4,5,2018,5-2018
13713,484,2,22,237.65,46,10932,2186.4,4356,13118.4,3,2019,3-2019
13714,349,3,19,193.79,66,12790,2558,5138,15348,2,2019,2-2019
13715,404,2,17,428.5,26,11141,2228.2,5681,13369.2,4,2018,4-2018
13716,448,3,19,291.6,65,18954,3790.8,5658,22744.8,4,2019,4-2019
13717,232,1,27,1191.93,14,16687,3337.4,6988,20024.4,8,2018,8-2018
13718,348,2,23,512.88,26,13335,2667,5646,16002,11,2019,11-2019
13719,391,3,18,1223.08,12,14677,2935.4,5613,17612.4,11,2019,11-2019
13720,288,2,24,1111,18,19998,3999.6,4454,23997.6,10,2019,10-2019
13721,499,1,21,148.4,73,10833,2166.6,6750,12999.6,3,2018,3-2018
13722,118,1,21,269.25,57,15347,3069.4,4155,18416.4,8,2019,8-2019
13723,340,2,26,236.07,76,17941,3588.2,6685,21529.2,1,2018,1-2018
13724,501,1,23,593.62,21,12466,2493.2,6811,14959.2,9,2018,9-2018
13725,445,1,23,1057.79,14,14809,2961.8,5839,17770.8,7,2019,7-2019
13726,256,1,19,272.06,68,18500,3700,4691,22200,1,2018,1-2018
13727,197,2,15,634.23,26,16490,3298,4699,19788,1,2019,1-2019
13728,400,1,22,221.3,73,16155,3231,5481,19386,12,2019,12-2019
13729,289,1,27,297.75,51,15185,3037,6267,18222,1,2019,1-2019
13730,347,2,18,510.75,32,16344,3268.8,4133,19612.8,10,2019,10-2019
13731,497,3,24,351,55,19305,3861,5519,23166,5,2018,5-2018
13732,382,3,19,155.76,68,10592,2118.4,5258,12710.4,3,2019,3-2019
13733,236,3,27,289.46,61,17657,3531.4,5400,21188.4,1,2019,1-2019
13734,296,2,13,395.61,31,12264,2452.8,5484,14716.8,10,2018,10-2018
13735,216,1,22,566.33,27,15291,3058.2,4302,18349.2,10,2019,10-2019
13736,515,3,14,239.15,48,11479,2295.8,5333,13774.8,1,2019,1-2019
13737,252,2,21,337.77,53,17902,3580.4,4999,21482.4,3,2019,3-2019
13738,438,1,19,252.74,78,19714,3942.8,6076,23656.8,4,2019,4-2019
13739,187,2,15,238.96,80,19117,3823.4,6617,22940.4,2,2019,2-2019
13740,121,2,13,1059.77,13,13777,2755.4,4239,16532.4,6,2019,6-2019
13741,441,2,18,140.99,74,10433,2086.6,5520,12519.6,6,2019,6-2019
13742,219,1,16,1054.27,11,11597,2319.4,5189,13916.4,3,2018,3-2018
13743,511,1,16,308.86,58,17914,3582.8,6212,21496.8,11,2018,11-2018
13744,236,2,24,316.23,53,16760,3352,4697,20112,10,2018,10-2018
13745,163,2,13,756.75,16,12108,2421.6,6012,14529.6,11,2019,11-2019
13746,284,1,23,217.8,66,14375,2875,5021,17250,9,2018,9-2018
13747,157,2,17,347.38,55,19106,3821.2,4853,22927.2,12,2018,12-2018
13748,326,3,23,343.17,42,14413,2882.6,5447,17295.6,6,2018,6-2018
13749,289,1,24,325.04,55,17877,3575.4,5087,21452.4,7,2019,7-2019
13750,185,1,25,226.72,67,15190,3038,6101,18228,8,2019,8-2019
13751,244,1,18,265.02,54,14311,2862.2,5416,17173.2,5,2019,5-2019
13752,411,3,27,171.32,74,12678,2535.6,4630,15213.6,10,2019,10-2019
13753,394,3,24,236.91,77,18242,3648.4,4104,21890.4,12,2019,12-2019
13754,342,1,19,249.34,50,12467,2493.4,4959,14960.4,8,2019,8-2019
13755,253,1,12,269.4,60,16164,3232.8,6307,19396.8,9,2018,9-2018
13756,388,3,13,477.95,37,17684,3536.8,6618,21220.8,8,2018,8-2018
13757,360,2,12,660.89,18,11896,2379.2,6481,14275.2,4,2019,4-2019
13758,466,1,26,200.7,71,14250,2850,4286,17100,2,2018,2-2018
13759,442,2,25,718.29,24,17239,3447.8,4604,20686.8,12,2019,12-2019
13760,131,2,19,257.29,70,18010,3602,6687,21612,3,2019,3-2019
13761,285,1,22,538.29,28,15072,3014.4,5967,18086.4,8,2018,8-2018
13762,127,1,24,285.9,52,14867,2973.4,4005,17840.4,10,2019,10-2019
13763,141,3,23,341.08,48,16372,3274.4,6300,19646.4,6,2018,6-2018
13764,160,2,15,654.81,27,17680,3536,6022,21216,6,2019,6-2019
13765,167,3,24,1344.46,13,17478,3495.6,4878,20973.6,12,2018,12-2018
13766,416,3,16,199.5,60,11970,2394,6589,14364,1,2018,1-2018
13767,141,3,17,283.45,40,11338,2267.6,5698,13605.6,5,2018,5-2018
13768,141,3,24,662.82,17,11268,2253.6,6807,13521.6,10,2019,10-2019
13769,419,1,23,286.09,45,12874,2574.8,6161,15448.8,3,2018,3-2018
13770,179,1,18,208.21,76,15824,3164.8,5953,18988.8,12,2019,12-2019
13771,127,3,18,244.18,56,13674,2734.8,4395,16408.8,10,2018,10-2018
13772,476,3,16,388.06,34,13194,2638.8,6903,15832.8,5,2018,5-2018
13773,481,2,18,540.75,20,10815,2163,4060,12978,12,2018,12-2018
13774,492,3,15,360.08,48,17284,3456.8,4886,20740.8,1,2019,1-2019
13775,201,2,14,553,35,19355,3871,4719,23226,12,2018,12-2018
13776,467,2,27,423.89,35,14836,2967.2,5954,17803.2,2,2018,2-2018
13777,364,2,11,369.59,32,11827,2365.4,5745,14192.4,6,2018,6-2018
13778,348,3,26,151.39,69,10446,2089.2,4607,12535.2,5,2018,5-2018
13779,400,2,25,194.74,76,14800,2960,6668,17760,9,2018,9-2018
13780,408,3,23,185.92,73,13572,2714.4,6980,16286.4,11,2018,11-2018
13781,287,3,23,149.64,75,11223,2244.6,6657,13467.6,4,2019,4-2019
13782,164,2,12,232.24,66,15328,3065.6,6212,18393.6,6,2019,6-2019
13783,506,3,13,503.53,36,18127,3625.4,6146,21752.4,3,2018,3-2018
13784,252,1,27,230.83,54,12465,2493,6547,14958,6,2019,6-2019
13785,309,1,17,480.92,36,17313,3462.6,6809,20775.6,2,2018,2-2018
13786,285,3,25,290.24,37,10739,2147.8,4772,12886.8,7,2019,7-2019
13787,385,2,24,675.5,22,14861,2972.2,6322,17833.2,10,2019,10-2019
13788,524,3,24,517.79,29,15016,3003.2,5544,18019.2,10,2019,10-2019
13789,153,1,23,272.53,62,16897,3379.4,5140,20276.4,5,2019,5-2019
13790,152,1,18,165.82,79,13100,2620,5567,15720,4,2018,4-2018
13791,199,1,22,261.35,65,16988,3397.6,6385,20385.6,11,2018,11-2018
13792,223,2,14,271.38,45,12212,2442.4,4099,14654.4,8,2019,8-2019
